"PVWatts Hourly PV Performance Data"
"Requested Location","denton, tx"
"Location","Lat, Lng: 33.21, -97.14"
"Latitude (DD)","33.21"
"Longitude (DD)","-97.14"
"Elevation (m)","202.67999267578"
"DC System Size (kW)","100"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"11","7","3","0","0","4","1.9","0.16","0","4","0","0"
"11","7","4","0","0","4","1.6","0.16","0","4","0","0"
"11","7","5","0","0","3","1.4","0.16","0","3","0","0"
"11","7","6","0","0","3","1.5","0.16","0","3","0","0"
"11","7","7","119","40","5","2","0.16","77.095","6.817","5954.442","5347.096"
"11","7","8","193","126","9","2.5","0.16","224.247","13.971","19782.366","18685.042"
"11","7","9","708","115","12","2.6","0.16","597.288","25.034","51956.583","49719.199"
"11","7","10","779","130","14","2.6","0.16","766.322","30.688","64741.664","62051.253"
"11","7","11","817","135","15","2.4","0.16","860.652","34.422","71304.531","68381.572"
"11","7","12","146","308","16","2.3","0.16","456.529","26.456","38329.469","36574.947"
"11","7","13","825","123","17","2.3","0.16","822.916","35.937","67975.333","65170.34"
"11","7","14","791","107","18","2.3","0.16","691.296","33.937","57981.48","55530.609"
"11","7","15","706","86","17","2.3","0.16","490.111","28.325","42275.149","40380.817"
"11","7","16","511","56","15","1.9","0.16","243.707","20.975","19771.491","18674.552"
"11","7","17","0","0","12","1.7","0.16","0","0","0","0"
"11","7","18","0","0","10","2.2","0.16","0","10","0","0"
"11","7","19","0","0","10","2.5","0.16","0","10","0","0"
"11","7","20","0","0","9","2.6","0.16","0","9","0","0"
"11","7","21","0","0","8","2.6","0.16","0","8","0","0"
"11","7","22","0","0","8","2.5","0.16","0","8","0","0"
"11","7","23","0","0","8","2.5","0.16","0","8","0","0"
"11","8","0","0","0","7","2.5","0.16","0","7","0","0"
"11","8","1","0","0","7","2.5","0.16","0","7","0","0"
"11","8","2","0","0","7","2.4","0.16","0","7","0","0"
"11","8","3","0","0","7","2.4","0.16","0","7","0","0"
"11","8","4","0","0","7","2.6","0.16","0","7","0","0"
"11","8","5","0","0","7","2.8","0.16","0","7","0","0"
"11","8","6","0","0","7","3.1","0.16","0","7","0","0"
"11","8","7","213","45","9","3.5","0.16","109.974","10.974","8275.442","7585.854"
"11","8","8","498","102","12","3.9","0.16","349.954","18.174","30796.404","29308.808"
"11","8","9","655","129","15","4.3","0.16","576.303","24.622","50166.552","47992.595"
"11","8","10","745","140","18","4.5","0.16","749.03","30.145","63404.93","60761.885"
"11","8","11","793","141","21","4.3","0.16","849.279","35.136","70167.678","67285.001"
"11","8","12","848","119","22","4.2","0.16","879.204","36.84","72144.891","69192.155"
"11","8","13","824","116","23","4.1","0.16","812.76","36.924","66913.016","64145.666"
"11","8","14","770","107","24","3.9","0.16","674.994","35.922","56180.614","53793.555"
"11","8","15","667","89","23","3.3","0.16","471.111","32.141","40001.677","38187.902"
"11","8","16","453","59","21","2.2","0.16","226.409","26.228","17957.6","16924.935"
"11","8","17","0","0","18","1.8","0.16","0","0","0","0"
"11","8","18","0","0","16","2.2","0.15","0","16","0","0"
"11","8","19","0","0","16","2.4","0.15","0","16","0","0"
"11","8","20","0","0","15","2.5","0.15","0","15","0","0"
"11","8","21","0","0","14","2.4","0.15","0","14","0","0"
"11","8","22","0","0","14","2.3","0.15","0","14","0","0"
"11","8","23","0","0","13","2.3","0.15","0","13","0","0"
"11","9","0","0","0","13","2.4","0.15","0","13","0","0"
"11","9","1","0","0","12","2.3","0.15","0","12","0","0"
"11","9","2","0","0","12","2","0.15","0","12","0","0"
"11","9","3","0","0","11","1.7","0.15","0","11","0","0"
"11","9","4","0","0","11","1.7","0.15","0","11","0","0"
"11","9","5","0","0","11","1.7","0.15","0","11","0","0"
"11","9","6","0","0","11","1.9","0.15","0","11","0","0"
"11","9","7","282","39","12","2.6","0.15","119.92","14.483","8704.011","7999.237"
"11","9","8","598","78","15","3","0.15","371.614","22.55","32211.182","30673.455"
"11","9","9","747","96","18","2.8","0.15","598.303","30.606","51024.457","48820.101"
"11","9","10","821","106","21","2.7","0.15","765.306","37.377","63093.706","60461.689"
"11","9","11","854","110","23","2.7","0.15","860.94","41.402","69483.334","66624.907"
"11","9","12","845","118","24","2.7","0.15","873.42","42.664","70052.354","67173.764"
"11","9","13","827","113","25","2.6","0.15","810.045","42.636","65211.674","62504.609"
"11","9","14","778","102","26","2.4","0.15","673.465","41.238","54901.221","52559.496"
"11","9","15","678","86","25","1.7","0.15","472.72","37.335","39330.767","37540.766"
"11","9","16","465","57","23","1.1","0.15","227.923","29.691","17788.88","16762.193"
"11","9","17","0","0","20","1.1","0.15","0","20","0","0"
"11","9","18","0","0","18","1.2","0.15","0","18","0","0"
"11","9","19","0","0","17","1.4","0.15","0","17","0","0"
"11","9","20","0","0","16","1.5","0.15","0","16","0","0"
"11","9","21","0","0","15","1.5","0.15","0","15","0","0"
"11","9","22","0","0","15","1.4","0.15","0","15","0","0"
"11","9","23","0","0","14","1.3","0.15","0","14","0","0"
"11","10","0","0","0","14","1.3","0.15","0","14","0","0"
"11","10","1","0","0","13","1.3","0.15","0","13","0","0"
"11","10","2","0","0","13","1.3","0.15","0","13","0","0"
"11","10","3","0","0","12","1.3","0.15","0","12","0","0"
"11","10","4","0","0","12","1.3","0.15","0","12","0","0"
"11","10","5","0","0","12","1.3","0.15","0","12","0","0"
"11","10","6","0","0","12","1.3","0.15","0","12","0","0"
"11","10","7","0","28","14","1.9","0.15","26.283","14.641","1961.664","1495.799"
"11","10","8","8","104","17","2.6","0.15","104.675","19.276","8771.6","8064.431"
"11","10","9","485","145","21","3.1","0.15","478.805","30.577","40588.029","38753.478"
"11","10","10","249","250","23","3.7","0.15","468.878","31.498","39006.518","37228.005"
"11","10","11","310","278","25","3.9","0.15","570.839","35.034","46787.452","44733.23"
"11","10","12","69","285","26","4","0.15","353.053","32.102","28777.459","27361.403"
"11","10","13","820","101","26","4.1","0.15","789.394","39.527","64396.554","61718.372"
"11","10","14","278","211","25","3.8","0.15","428.096","32.656","35602.581","33944.684"
"11","10","15","528","100","24","3.1","0.15","405.868","32.133","34322.518","32709.978"
"11","10","16","171","67","23","2.3","0.15","134.109","26.049","10584.295","9812.895"
"11","10","17","0","0","21","2.3","0.15","0","21","0","0"
"11","10","18","0","0","21","3.1","0.15","0","21","0","0"
"11","10","19","0","0","20","4","0.15","0","20","0","0"
"11","10","20","0","0","20","4.4","0.15","0","20","0","0"
"11","10","21","0","0","19","4.4","0.15","0","19","0","0"
"11","10","22","0","0","19","4.5","0.15","0","19","0","0"
"11","10","23","0","0","19","4.7","0.15","0","19","0","0"
"11","11","0","0","0","18","4.9","0.15","0","18","0","0"
"11","11","1","0","0","18","4.9","0.15","0","18","0","0"
"11","11","2","0","0","18","4.9","0.15","0","18","0","0"
"11","11","3","0","0","18","4.8","0.15","0","18","0","0"
"11","11","4","0","0","17","4.6","0.15","0","17","0","0"
"11","11","5","0","0","17","4.4","0.15","0","17","0","0"
"11","11","6","0","0","17","4.1","0.15","0","17","0","0"
"11","11","7","169","40","17","4.2","0.15","93.36","18.503","6641.506","6009.815"
"11","11","8","490","89","19","5.1","0.15","329.282","23.94","28260.451","26862.715"
"11","11","9","653","111","22","5.9","0.15","551.577","29.545","47169.76","45101.991"
"11","11","10","741","121","23","6.2","0.15","719.695","32.503","60462.327","57923.55"
"11","11","11","782","125","24","6.1","0.15","812.444","34.834","67317.725","64536.034"
"11","11","12","748","144","25","6","0.15","819.18","36.042","67445.481","64659.263"
"11","11","13","45","248","25","5.8","0.15","290.451","28.989","23903.365","22660.018"
"11","11","14","152","221","24","5.3","0.15","342.282","29.002","28636.861","27225.787"
"11","11","15","16","131","23","4.5","0.15","135.942","25.201","11234.362","10439.928"
"11","11","16","21","66","22","3.7","0.15","74.664","23.347","5939.358","5332.546"
"11","11","17","0","0","21","3.2","0.15","0","21","0","0"
"11","11","18","0","0","20","3.4","0.15","0","20","0","0"
"11","11","19","0","0","20","3.7","0.15","0","20","0","0"
"11","11","20","0","0","19","3.7","0.15","0","19","0","0"
"11","11","21","0","0","19","3.6","0.15","0","19","0","0"
"11","11","22","0","0","18","3.5","0.15","0","18","0","0"
"11","11","23","0","0","18","3.5","0.15","0","18","0","0"
"11","12","0","0","0","18","3.4","0.15","0","18","0","0"
"11","12","1","0","0","18","3.5","0.15","0","18","0","0"
"11","12","2","0","0","18","3.6","0.15","0","18","0","0"
"11","12","3","0","0","18","3.6","0.15","0","18","0","0"
"11","12","4","0","0","18","3.5","0.15","0","18","0","0"
"11","12","5","0","0","17","3.2","0.15","0","17","0","0"
"11","12","6","0","0","17","3.1","0.15","0","17","0","0"
"11","12","7","0","30","17","3.4","0.15","28.802","17.533","2089.494","1619.099"
"11","12","8","88","112","19","3.8","0.15","159.969","21.86","13494.333","12619.819"
"11","12","9","525","149","22","4.3","0.15","506.429","30.453","43016.644","41096.037"
"11","12","10","647","155","24","4.4","0.15","682.717","35.221","56669.199","54264.828"
"11","12","11","715","152","25","4.3","0.15","788.133","38.119","64412.575","61733.825"
"11","12","12","812","113","26","4.1","0.15","833.914","40.279","67609.039","64817.026"
"11","12","13","793","108","27","4","0.15","772.03","40.421","62771.124","60150.537"
"11","12","14","745","98","27","3.7","0.15","641.865","38.682","52892.657","50622.103"
"11","12","15","635","84","26","3.1","0.15","444.688","34.915","37326.271","35607.297"
"11","12","16","420","54","24","2","0.15","208.528","29.002","16217.148","15246.153"
"11","12","17","0","0","21","1.4","0.15","0","21","0","0"
"11","12","18","0","0","20","1.4","0.15","0","20","0","0"
"11","12","19","0","0","19","1.4","0.15","0","19","0","0"
"11","12","20","0","0","19","1.6","0.15","0","19","0","0"
"11","12","21","0","0","19","1.8","0.15","0","19","0","0"
"11","12","22","0","0","19","2","0.15","0","19","0","0"
"11","12","23","0","0","18","2.3","0.15","0","18","0","0"
"11","13","0","0","0","18","2.4","0.15","0","18","0","0"
"11","13","1","0","0","18","2.5","0.15","0","18","0","0"
"11","13","2","0","0","17","2.4","0.15","0","17","0","0"
"11","13","3","0","0","17","2.4","0.15","0","17","0","0"
"11","13","4","0","0","16","2.3","0.15","0","16","0","0"
"11","13","5","0","0","15","2.1","0.15","0","15","0","0"
"11","13","6","0","0","15","2.2","0.15","0","15","0","0"
"11","13","7","5","31","16","2.7","0.15","31.338","16.648","2247.314","1771.326"
"11","13","8","548","77","18","3","0.15","342.959","24.962","29311.556","27876.575"
"11","13","9","695","99","20","3.2","0.15","562.045","31.072","47847.85","45756.055"
"11","13","10","767","111","23","3.6","0.15","724.782","36.378","60032.123","57508.59"
"11","13","11","800","118","25","3.8","0.15","816.267","39.602","66422.907","63672.924"
"11","13","12","784","128","26","3.8","0.15","828.597","40.818","67008.802","64238.058"
"11","13","13","758","125","27","3.7","0.15","764.634","40.89","62020.161","59426.184"
"11","13","14","699","115","27","3.6","0.15","627.704","38.597","51702.048","49473.683"
"11","13","15","570","100","26","3.2","0.15","426.098","34.4","35767.219","34103.488"
"11","13","16","348","62","24","2.3","0.15","191.986","28.346","14977.75","14050.673"
"11","13","17","0","0","21","2","0.15","0","21","0","0"
"11","13","18","0","0","21","2.5","0.15","0","21","0","0"
"11","13","19","0","0","21","3","0.15","0","21","0","0"
"11","13","20","0","0","20","3.2","0.15","0","20","0","0"
"11","13","21","0","0","19","3.3","0.15","0","19","0","0"
"11","13","22","0","0","19","3.5","0.15","0","19","0","0"
"11","13","23","0","0","19","3.8","0.15","0","19","0","0"
"11","14","0","0","0","18","4","0.15","0","18","0","0"
"11","14","1","0","0","18","4.1","0.15","0","18","0","0"
"11","14","2","0","0","18","4.1","0.15","0","18","0","0"
"11","14","3","0","0","17","4.1","0.15","0","17","0","0"
"11","14","4","0","0","17","4.1","0.15","0","17","0","0"
"11","14","5","0","0","17","4.1","0.15","0","17","0","0"
"11","14","6","0","0","17","4","0.15","0","17","0","0"
"11","14","7","106","31","17","4.2","0.15","62.762","17.999","4256.087","3708.92"
"11","14","8","605","68","19","4.9","0.15","357.835","24.503","30648.162","29165.82"
"11","14","9","416","153","22","5.5","0.15","439.966","28.298","37564.738","35837.314"
"11","14","10","362","222","23","5.2","0.15","522.065","30.727","43815.576","41866.659"
"11","14","11","863","97","24","4.9","0.15","843.727","36.98","69433.236","66576.584"
"11","14","12","841","110","24","5.3","0.15","851.661","36.462","70134.833","67253.321"
"11","14","13","69","259","23","6.3","0.15","322.594","27.193","26868.763","25520.34"
"11","14","14","31","191","21","7.4","0.15","216.14","23.514","18150.326","17110.831"
"11","14","15","668","84","20","7.9","0.15","460.672","25.147","40215.302","38393.957"
"11","14","16","488","50","18","7.3","0.15","226.317","20.615","18150.932","17111.416"
"11","14","17","0","0","16","6.4","0.15","0","16","0","0"
"11","14","18","0","0","14","6.3","0.15","0","14","0","0"
"11","14","19","0","0","13","6.5","0.15","0","13","0","0"
"11","14","20","0","0","12","6.3","0.15","0","12","0","0"
"11","14","21","0","0","11","5.9","0.15","0","11","0","0"
"11","14","22","0","0","10","5.4","0.15","0","10","0","0"
"11","14","23","0","0","10","4.9","0.15","0","10","0","0"
"11","15","0","0","0","9","4.7","0.15","0","9","0","0"
"11","15","1","0","0","8","4.5","0.15","0","8","0","0"
"11","15","2","0","0","7","4.3","0.15","0","7","0","0"
"11","15","3","0","0","6","4.1","0.15","0","6","0","0"
"11","15","4","0","0","5","3.9","0.15","0","5","0","0"
"11","15","5","0","0","5","3.5","0.15","0","5","0","0"
"11","15","6","0","0","4","3.1","0.15","0","4","0","0"
"11","15","7","503","25","5","3.2","0.15","145.888","7.61","9695.227","8955.33"
"11","15","8","812","48","8","4","0.15","425.185","15.386","37794.236","36058.68"
"11","15","9","928","59","11","4.6","0.15","653.684","21.496","57941.311","55491.864"
"11","15","10","983","66","12","4.7","0.15","825.966","25.061","71607.223","68673.538"
"11","15","11","1008","69","13","4.5","0.15","924.517","27.994","78795.919","75607.51"
"11","15","12","1007","72","14","4","0.15","941.117","30.359","79400.082","76190.265"
"11","15","13","993","69","15","3.5","0.15","877.349","31.448","74008.865","70990.081"
"11","15","14","952","64","15","3","0.15","735.979","29.985","62935.775","60309.354"
"11","15","15","849","59","14","2.3","0.15","526.379","26.172","45953.512","43928.84"
"11","15","16","648","40","12","1.4","0.15","266.269","19.242","21409.407","20254.43"
"11","15","17","0","0","10","1","0.15","0","10","0","0"
"11","15","18","0","0","10","0.9","0.15","0","10","0","0"
"11","15","19","0","0","9","1","0.15","0","9","0","0"
"11","15","20","0","0","8","1.1","0.15","0","8","0","0"
"11","15","21","0","0","6","1.2","0.15","0","6","0","0"
"11","15","22","0","0","5","1.4","0.15","0","5","0","0"
"11","15","23","0","0","5","1.6","0.15","0","5","0","0"
"11","16","0","0","0","5","1.7","0.15","0","5","0","0"
"11","16","1","0","0","5","1.8","0.15","0","5","0","0"
"11","16","2","0","0","5","2","0.15","0","5","0","0"
"11","16","3","0","0","5","2.2","0.15","0","5","0","0"
"11","16","4","0","0","5","2.4","0.15","0","5","0","0"
"11","16","5","0","0","5","2.7","0.15","0","5","0","0"
"11","16","6","0","0","5","3.2","0.15","0","5","0","0"
"11","16","7","318","29","6","3.8","0.15","108.494","7.77","7146.802","6497.206"
"11","16","8","642","65","8","4.3","0.15","368.395","14.132","32777.262","31219.477"
"11","16","9","763","88","11","5.3","0.15","587.358","19.626","52312.29","50062.301"
"11","16","10","813","105","14","6.1","0.15","744.354","23.944","64740.155","62049.798"
"11","16","11","827","118","15","6","0.15","833.123","26.239","71439.855","68512.101"
"11","16","12","659","165","16","5.9","0.15","758.691","26.342","64869.558","62174.616"
"11","16","13","455","215","17","5.6","0.15","612.555","25.641","52475.873","50220.088"
"11","16","14","737","110","17","5.4","0.15","645.196","26.35","55803.256","53429.569"
"11","16","15","640","88","17","4.6","0.15","448.662","24.206","39282.471","37494.18"
"11","16","16","430","54","15","3.4","0.15","210.451","18.928","16957.481","15960.254"
"11","16","17","0","0","13","3.2","0.15","0","13","0","0"
"11","16","18","0","0","13","4.1","0.15","0","13","0","0"
"11","16","19","0","0","13","4.7","0.15","0","13","0","0"
"11","16","20","0","0","12","4.9","0.15","0","12","0","0"
"11","16","21","0","0","12","4.7","0.15","0","12","0","0"
"11","16","22","0","0","11","4.1","0.15","0","11","0","0"
"11","16","23","0","0","11","3.7","0.15","0","11","0","0"
"11","17","0","0","0","11","3.7","0.15","0","11","0","0"
"11","17","1","0","0","10","3.7","0.15","0","10","0","0"
"11","17","2","0","0","10","3.6","0.15","0","10","0","0"
"11","17","3","0","0","10","3.5","0.15","0","10","0","0"
"11","17","4","0","0","10","3.3","0.15","0","10","0","0"
"11","17","5","0","0","10","3.2","0.15","0","10","0","0"
"11","17","6","0","0","10","3","0.15","0","10","0","0"
"11","17","7","72","30","11","3.2","0.15","52.281","11.949","3413.999","2896.671"
"11","17","8","532","78","13","3.4","0.15","331.99","19.309","28877.839","27458.226"
"11","17","9","674","104","17","3.7","0.15","548.001","26.984","47408.262","45332.043"
"11","17","10","741","121","20","4.1","0.15","709.223","32.163","59753.428","57239.771"
"11","17","11","772","131","23","3.9","0.15","803.963","37.173","66085.913","63347.871"
"11","17","12","839","105","24","3.7","0.15","839.035","39.238","68406.488","65586.218"
"11","17","13","821","101","25","3.5","0.15","779.035","39.599","63639.574","60988.214"
"11","17","14","770","92","25","3.2","0.15","644.087","37.682","53366.515","51079.171"
"11","17","15","646","81","24","2.4","0.15","443.627","34.061","37385.838","35664.753"
"11","17","16","420","51","21","1.5","0.15","204.003","26.434","15911.364","14951.205"
"11","17","17","0","0","19","1.5","0.15","0","19","0","0"
"11","17","18","0","0","17","1.7","0.15","0","17","0","0"
"11","17","19","0","0","16","1.9","0.15","0","16","0","0"
"11","17","20","0","0","16","1.9","0.15","0","16","0","0"
"11","17","21","0","0","15","1.5","0.15","0","15","0","0"
"11","17","22","0","0","14","1.1","0.15","0","14","0","0"
"11","17","23","0","0","14","1","0.15","0","14","0","0"
"11","18","0","0","0","13","1.2","0.15","0","13","0","0"
"11","18","1","0","0","13","1.3","0.15","0","13","0","0"
"11","18","2","0","0","13","1.2","0.15","0","13","0","0"
"11","18","3","0","0","13","1","0.15","0","13","0","0"
"11","18","4","0","0","13","0.9","0.15","0","13","0","0"
"11","18","5","0","0","12","0.9","0.15","0","12","0","0"
"11","18","6","0","0","12","1","0.15","0","12","0","0"
"11","18","7","211","29","14","1.3","0.15","81.305","16.068","4869.819","4300.906"
"11","18","8","99","106","17","1.8","0.15","158.39","21.024","13369.983","12499.875"
"11","18","9","707","92","19","1.9","0.15","553.649","32.841","46869.572","44812.441"
"11","18","10","781","104","22","2","0.15","715.355","39.487","58620.297","56146.791"
